atleta_id;nome;apelido;slug;clube_id;clube_nome;clube_abreviacao;posicao_id;posicao_nome;status_id;status_nome;preco_num;variacao_num;media_num;jogos_num;pontos_num
107985;Carlos Terán Díaz;Terán;teran;293;CAP;CAP;3;Zagueiro;7;Provável;4;0;0;0;0
113113;Gastón Américo Benavídez;Benavídez;benavidez;293;CAP;CAP;2;Lateral;7;Provável;4;0;0;0;0
115266;Renan Rodrigues Fonseca Viana;Renan Viana;renan-viana;293;CAP;CAP;5;Atacante;6;Nulo;2;0;0;0;0
110698;Mycael Pontes Moreira;Mycael;mycael;293;CAP;CAP;1;Goleiro;6;Nulo;5;0;0;0;0
115270;Habraão Lincon do Nascimento Saraiva;Habraão;habraao;293;CAP;CAP;3;Zagueiro;6;Nulo;3;0;0;0;0
125746;Eduardo Kogitzki Anastacio;Dudu;dudu;293;CAP;CAP;4;Meia;6;Nulo;1;0;0;0;0
123869;Juan Felipe Aguirre Tabares;Aguirre;aguirre;293;CAP;CAP;3;Zagueiro;6;Nulo;4;0;0;0;0
122439;Isaac Rodrigues de Lima;Isaac;isaac;293;CAP;CAP;5;Atacante;6;Nulo;2;0;0;0;0
122316;João Vitor Vigolo Gomes;Batata;batata;293;CAP;CAP;2;Lateral;6;Nulo;1;0;0;0;0
125926;Bruno Zapelli;Zapelli;zapelli;293;CAP;CAP;4;Meia;7;Provável;6;0;0;0;0
127970;Felipe Chiqueti Bandeira;Felipe Chiqueti;felipe-chiqueti;293;CAP;CAP;4;Meia;6;Nulo;1;0;0;0;0
128431;João Victor Machado Cruz;João Cruz;joao-cruz;293;CAP;CAP;4;Meia;6;Nulo;5;0;0;0;0
123101;Leonardo Caetano Silva;Leozinho;leozinho;293;CAP;CAP;5;Atacante;6;Nulo;3;0;0;0;0
131832;Juan Camilo Portilla Orozco;Portilla;portilla;293;CAP;CAP;4;Meia;7;Provável;5;0;0;0;0
143193;Kevin Stiven Viveros Rodallega;Viveros;viveros;293;CAP;CAP;5;Atacante;7;Provável;7;0;0;0;0
50742;Gabriel Christoni Leite;Gabriel Leite;gabriel-leite;294;CFC;CFC;1;Goleiro;6;Nulo;3;0;0;0;0
128427;Alejandro García Castillo;Alejandro García;alejandro-garcia;293;CAP;CAP;4;Meia;6;Nulo;4;0;0;0;0
130842;Matheus Soares Rocha;Matheus Soares;matheus-soares;293;CAP;CAP;1;Goleiro;6;Nulo;1;0;0;0;0
128429;Marcos André Paulino Maia;Marcão;marcao;293;CAP;CAP;3;Zagueiro;6;Nulo;3;0;0;0;0
63354;Rodrigo Modesto da Silva Moledo;Rodrigo Moledo;rodrigo-moledo;294;CFC;CFC;3;Zagueiro;6;Nulo;3;0;0;0;0
145609;Élan Joshep Ricardo Ochoa;Élan Ricardo;elan-ricardo;293;CAP;CAP;4;Meia;6;Nulo;3;0;0;0;0
143532;Carlos Eduardo Souza de Barros;Carlos Eduardo;carlos-eduardo;293;CAP;CAP;1;Goleiro;6;Nulo;1;0;0;0;0
81952;Willian Osmar de Oliveira Silva;Willian Oliveira;willian-oliveira;294;CFC;CFC;4;Meia;7;Provável;5;0;0;0;0
90302;Pedro Rocha Neves;Pedro Rocha;pedro-rocha;294;CFC;CFC;5;Atacante;7;Provável;7;0;0;0;0
84339;Bruno Ferreira Melo;Bruno Melo;bruno-melo;294;CFC;CFC;2;Lateral;2;Dúvida;4;0;0;0;0
71227;Maicon Pereira Roque;Maicon;maicon;294;CFC;CFC;3;Zagueiro;7;Provável;5;0;0;0;0
104811;Sebastián Gómez Londoño;Sebastián Gómez;sebastian-gomez;294;CFC;CFC;4;Meia;7;Provável;4;0;0;0;0
101405;Wallisson Luiz Alves Máximo;Wallisson;wallisson;294;CFC;CFC;4;Meia;6;Nulo;3;0;0;0;0
84626;Josué Filipe Soares Pesqueira;Josué;josue;294;CFC;CFC;4;Meia;7;Provável;6;0;0;0;0
126977;Fernando Seabra;Fernando Seabra;fernando-seabra;294;CFC;CFC;6;Técnico;7;Provável;4;0;0;0;0
110708;Pedro Felipe de Faria Rangel;Pedro Rangel;pedro-rangel;294;CFC;CFC;1;Goleiro;6;Nulo;3;0;0;0;0
82628;Guilherme de Jesus da Silva;Tinga;tinga;294;CFC;CFC;2;Lateral;7;Provável;5;0;0;0;0
84428;Fernando Pereira do Nascimento;Fernando Sobral;fernando-sobral;294;CFC;CFC;4;Meia;6;Nulo;5;0;0;0;0
97878;Jacy Maranhão Oliveira;Jacy;jacy;294;CFC;CFC;3;Zagueiro;2;Dúvida;3;0;0;0;0
117930;Joaquín Lavega Colzada;Lavega;lavega;294;CFC;CFC;5;Atacante;7;Provável;3;0;0;0;0
112576;Vinicius Romualdo dos Santos;Vini Paulista;vini-paulista;294;CFC;CFC;4;Meia;6;Nulo;3;0;0;0;0
123648;Lucas Ronier Vieira Pires;Lucas Ronier;lucas-ronier;294;CFC;CFC;5;Atacante;7;Provável;4;0;0;0;0
82730;Marcelo Rangel da Rosa;Marcelo Rangel;marcelo-rangel;364;REM;REM;1;Goleiro;7;Provável;4;0;0;0;0
133460;Felipe Guimarães da Silva;Felipe Guimarães;felipe-guimaraes;294;CFC;CFC;2;Lateral;6;Nulo;1;0;0;0;0
124834;Ruan Lucas de Assis;Ruan Assis;ruan-assis;294;CFC;CFC;5;Atacante;6;Nulo;1;0;0;0;0
109127;Tiago Cóser;Tiago Cóser;tiago-coser;294;CFC;CFC;3;Zagueiro;2;Dúvida;2;0;0;0;0
124358;João Vitor da Silva Almeida;João Almeida;joao-almeida;294;CFC;CFC;2;Lateral;2;Dúvida;1;0;0;0;0
125803;Pedro Luccas Morisco da Silva;Pedro Morisco;pedro-morisco;294;CFC;CFC;1;Goleiro;7;Provável;6;0;0;0;0
115840;João Victor Silva Benassi;Benassi;benassi;294;CFC;CFC;1;Goleiro;6;Nulo;1;0;0;0;0
125551;Jean Gabriel Silveira;Jean Gabriel;jean-gabriel;294;CFC;CFC;4;Meia;6;Nulo;2;0;0;0;0
141337;Lucas Taverna;Lucas Taverna;lucas-taverna;294;CFC;CFC;2;Lateral;6;Nulo;1;0;0;0;0
131279;Thiago Azaf Siqueira Soares;Thiago Azaf;thiago-azaf;294;CFC;CFC;5;Atacante;6;Nulo;1;0;0;0;0
70449;Gabriel Vasconcelos Ferreira;Gabriel;gabriel;287;VIT;VIT;1;Goleiro;7;Provável;6;0;0;0;0
130283;Matheus Dalsasso Dias;Matheus Dias;matheus-dias;294;CFC;CFC;4;Meia;6;Nulo;1;0;0;0;0
84927;Raphael Guimarães de Paula;Dodô;dodo;364;REM;REM;4;Meia;6;Nulo;3;0;0;0;0
84708;Panagiotis Tachtsidis;Panagiotis Tachtsidis;panagiotis-tachtsidis;364;REM;REM;4;Meia;6;Nulo;3;0;0;0;0
88065;Jorge Marco de Oliveira Moraes;Jorge;jorge;364;REM;REM;2;Lateral;6;Nulo;4;0;0;0;0
85315;Víctor Danilo Cantillo Jiménez;Cantillo;cantillo;364;REM;REM;4;Meia;6;Nulo;5;0;0;0;0
83074;Ygor Vinhas Oliveira Lima;Ygor Vinhas;ygor-vinhas;364;REM;REM;1;Goleiro;6;Nulo;3;0;0;0;0
